epoch,train_loss,train_acc,val_loss,val_acc
1,0.3359931078416549,90.21386908619571,0.08346545311340038,97.27891156462584
2,0.0990221284034741,96.98639014906027,0.09460252760054201,96.97656840513983
3,0.06743876179149079,97.86130913804277,0.08071477435561261,97.73242630385488
4,0.05257991573103955,98.36357744653273,0.053902611324918415,98.0347694633409
5,0.037529887668768816,98.96305897602073,0.07012233961887801,98.0347694633409
6,0.03084028304517704,99.02786779001944,0.08011692081833609,97.80801209372638
7,0.021857290352130042,99.23849643551523,0.059635986565106824,97.88359788359789
8,0.030574202655611785,98.97926117952042,0.08386484268872885,98.1103552532124
9,0.020523537851587736,99.43292287751134,0.07306341081087739,98.1859410430839
